timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
2024-01-01 13:20:00,4,1553,5.0,1162,229,144,Sunny,29.54,54.82,1,Yellow
2024-01-01 13:25:00,4,1553,5.0,1151,237,156,Sunny,28.12,54.82,0,Red
2024-01-01 13:30:00,1,1529,5.0,1157,225,154,Rainy,24.15,74.82,0,Red
2024-01-01 13:35:00,2,1109,7.48,844,166,112,Sunny,30.99,54.82,0,Red
2024-01-01 13:40:00,3,1428,5.0,1083,217,142,Sunny,25.14,54.82,0,Yellow
2024-01-01 13:45:00,1,1661,5.0,1249,253,171,Cloudy,25.87,54.82,0,Red
2024-01-01 13:50:00,3,1414,5.0,1046,206,139,Sunny,25.95,54.82,0,Red
2024-01-01 13:55:00,5,1301,5.0,971,193,128,Sunny,26.76,54.82,0,Red
2024-01-01 14:00:00,1,1414,5.0,1075,222,151,Rainy,32.42,70.0,0,Red
2024-01-01 14:05:00,2,986,5.0,744,143,101,Rainy,29.01,70.0,1,Red
2024-01-01 14:10:00,5,1167,5.0,880,168,117,Sunny,31.15,50.0,0,Red
2024-01-01 14:15:00,4,1483,5.0,1115,222,150,Sunny,28.29,50.0,0,Red
2024-01-01 14:20:00,5,1060,8.24,788,147,92,Rainy,28.4,70.0,0,Red
2024-01-01 14:25:00,4,1456,5.0,1108,216,142,Sunny,30.94,50.0,0,Red
2024-01-01 14:30:00,4,1447,5.0,1094,213,144,Sunny,30.49,50.0,0,Red
2024-01-01 14:35:00,1,1574,5.0,1181,230,148,Cloudy,27.95,50.0,0,Red
2024-01-01 14:40:00,2,1094,5.0,825,170,111,Cloudy,29.99,50.0,0,Yellow
2024-01-01 14:45:00,2,1069,5.89,793,159,109,Sunny,33.83,50.0,0,Red
2024-01-01 14:50:00,5,840,8.96,621,126,78,Foggy,24.16,50.0,0,Yellow
2024-01-01 14:55:00,2,1002,6.62,760,146,98,Rainy,28.37,70.0,0,Red
2024-01-01 15:00:00,3,1081,5.0,822,158,100,Cloudy,32.26,45.86,0,Red
2024-01-01 15:05:00,4,858,10.1,642,125,86,Foggy,33.83,45.86,0,Red
2024-01-01 15:10:00,4,1209,5.0,901,178,119,Sunny,30.61,45.86,0,Red
2024-01-01 15:15:00,5,916,10.4,674,137,96,Rainy,33.38,65.86,0,Red
2024-01-01 15:20:00,3,1103,5.0,822,165,117,Sunny,30.48,45.86,0,Red
2024-01-01 15:25:00,5,993,17.41,743,151,93,Sunny,32.93,45.86,0,Red
2024-01-01 15:30:00,3,1138,13.88,859,172,114,Sunny,31.36,45.86,1,Yellow
2024-01-01 15:35:00,5,1001,7.81,737,155,103,Sunny,30.94,45.86,0,Red
2024-01-01 15:40:00,2,889,13.25,675,132,84,Sunny,33.29,45.86,0,Red
2024-01-01 15:45:00,1,1324,5.0,996,194,138,Cloudy,29.83,45.86,0,Yellow
2024-01-01 15:50:00,1,1217,5.0,906,176,128,Rainy,31.04,65.86,0,Red
2024-01-01 15:55:00,1,1287,5.0,967,196,123,Cloudy,32.37,45.86,0,Red
2024-01-01 16:00:00,4,919,12.16,685,137,89,Sunny,33.53,42.68,0,Red
2024-01-01 16:05:00,1,982,13.98,727,152,95,Sunny,35.28,42.68,0,Red
2024-01-01 16:10:00,5,591,22.88,427,92,64,Rainy,31.93,62.68,0,Yellow
2024-01-01 16:15:00,4,580,12.23,447,87,55,Foggy,30.28,42.68,0,Yellow
2024-01-01 16:20:00,2,551,22.38,430,82,52,Rainy,33.72,62.68,0,Red
2024-01-01 16:25:00,2,366,28.41,267,45,39,Foggy,36.41,42.68,0,Red
2024-01-01 16:30:00,5,762,20.54,585,119,74,Sunny,32.66,42.68,0,Red
2024-01-01 16:35:00,3,764,20.5,595,115,75,Rainy,33.29,62.68,0,Red
2024-01-01 16:40:00,4,786,8.6,575,104,75,Rainy,38.22,62.68,0,Red
2024-01-01 16:45:00,4,870,12.74,655,137,77,Sunny,33.89,42.68,0,Red
2024-01-01 16:50:00,1,963,17.91,724,149,95,Cloudy,32.48,42.68,0,Red
2024-01-01 16:55:00,5,744,21.89,565,119,79,Sunny,32.58,42.68,0,Red
2024-01-01 17:00:00,2,386,41.54,300,60,35,Cloudy,35.19,40.68,0,Green
2024-01-01 17:05:00,4,416,19.46,329,57,45,Foggy,35.27,40.68,0,Green
2024-01-01 17:10:00,2,388,39.01,304,62,45,Sunny,34.89,40.68,0,Red
2024-01-01 17:15:00,2,393,30.94,289,59,40,Sunny,32.6,40.68,0,Green
2024-01-01 17:20:00,1,587,36.07,441,84,60,Sunny,36.76,40.68,0,Yellow
2024-01-01 17:25:00,3,486,36.86,361,72,51,Sunny,29.88,40.68,0,Green
2024-01-01 17:30:00,4,537,37.05,415,87,50,Sunny,34.24,40.68,0,Red
2024-01-01 17:35:00,1,632,28.96,489,104,63,Sunny,35.5,40.68,0,Yellow
2024-01-01 17:40:00,2,364,39.99,254,52,35,Sunny,35.12,40.68,0,Red
2024-01-01 17:45:00,4,279,14.53,209,43,21,Stormy,34.91,40.68,0,Green
2024-01-01 17:50:00,3,471,39.23,373,71,50,Sunny,33.64,40.68,0,Green
2024-01-01 17:55:00,1,598,19.48,423,88,65,Rainy,38.58,60.68,0,Red
2024-01-01 18:00:00,5,261,48.41,212,46,23,Cloudy,30.8,40.0,0,Green
2024-01-01 18:05:00,3,236,48.4,177,38,24,Rainy,34.31,60.0,0,Green
2024-01-01 18:10:00,2,165,61.43,131,25,23,Sunny,33.34,40.0,0,Red
2024-01-01 18:15:00,3,287,53.11,226,42,28,Sunny,37.01,40.0,0,Green
2024-01-01 18:20:00,5,231,7.51,182,40,21,Foggy,33.51,40.0,1,Green
2024-01-01 18:25:00,2,263,47.55,209,32,27,Sunny,35.29,40.0,0,Yellow
2024-01-01 18:30:00,1,344,31.38,268,61,30,Cloudy,35.67,40.0,0,Red
2024-01-01 18:35:00,4,297,39.34,212,40,34,Cloudy,33.74,40.0,0,Red
2024-01-01 18:40:00,3,280,52.01,205,35,24,Sunny,36.17,40.0,0,Yellow
2024-01-01 18:45:00,2,204,37.38,161,25,22,Rainy,36.01,60.0,0,Green
2024-01-01 18:50:00,4,301,36.1,218,43,27,Sunny,35.3,40.0,0,Yellow
2024-01-01 18:55:00,1,320,44.78,248,43,28,Sunny,34.39,40.0,0,Green
2024-01-01 19:00:00,3,200,40.76,148,33,23,Rainy,34.32,60.68,0,Yellow
2024-01-01 19:05:00,1,256,31.12,197,34,26,Rainy,34.8,60.68,0,Yellow
2024-01-01 19:10:00,1,203,31.17,152,25,25,Rainy,34.04,60.68,0,Green
2024-01-01 19:15:00,2,146,35.53,125,18,19,Rainy,34.01,60.68,0,Yellow
2024-01-01 19:20:00,1,229,43.95,173,32,35,Cloudy,32.67,40.68,0,Green
2024-01-01 19:25:00,3,195,45.24,153,26,18,Sunny,32.67,40.68,0,Green
2024-01-01 19:30:00,1,181,32.41,134,24,16,Foggy,37.79,40.68,0,Green
2024-01-01 19:35:00,1,229,41.8,168,31,23,Rainy,37.76,60.68,0,Green
2024-01-01 19:40:00,4,218,49.35,165,33,20,Sunny,37.64,40.68,0,Green
2024-01-01 19:45:00,4,153,34.59,107,22,19,Foggy,38.2,40.68,0,Red
2024-01-01 19:50:00,5,182,50.63,129,30,22,Rainy,37.55,60.68,0,Red
2024-01-01 19:55:00,1,242,43.66,168,44,18,Cloudy,36.36,40.68,0,Green
2024-01-01 20:00:00,4,281,46.26,221,47,28,Sunny,35.21,42.68,0,Green
2024-01-01 20:05:00,1,165,12.57,118,25,20,Stormy,32.42,42.68,0,Green
2024-01-01 20:10:00,2,252,48.31,198,37,21,Sunny,34.47,42.68,0,Red
2024-01-01 20:15:00,2,106,35.13,99,9,11,Foggy,32.34,42.68,0,Red
2024-01-01 20:20:00,4,343,35.73,262,50,33,Cloudy,34.46,42.68,0,Red
2024-01-01 20:25:00,4,273,48.71,219,42,25,Sunny,33.66,42.68,0,Green
2024-01-01 20:30:00,5,232,50.74,187,35,18,Sunny,32.02,42.68,0,Green
2024-01-01 20:35:00,4,249,30.21,173,29,26,Rainy,33.96,62.68,0,Red
2024-01-01 20:40:00,3,219,57.1,156,36,16,Sunny,35.08,42.68,0,Green
2024-01-01 20:45:00,3,275,34.63,204,35,34,Rainy,32.59,62.68,0,Red
2024-01-01 20:50:00,4,264,48.62,206,37,13,Sunny,34.06,42.68,0,Red
2024-01-01 20:55:00,5,279,41.35,180,48,27,Cloudy,34.99,42.68,0,Green
2024-01-01 21:00:00,1,575,31.42,420,80,60,Sunny,29.77,45.86,0,Red
2024-01-01 21:05:00,5,421,32.38,312,59,45,Cloudy,30.57,45.86,0,Green
2024-01-01 21:10:00,1,600,21.25,457,83,48,Sunny,31.48,45.86,0,Red
2024-01-01 21:15:00,1,617,33.95,450,91,60,Sunny,32.51,45.86,0,Yellow
2024-01-01 21:20:00,5,296,29.82,209,38,34,Foggy,33.95,45.86,0,Green
2024-01-01 21:25:00,1,523,34.57,388,79,54,Sunny,34.57,45.86,0,Red
2024-01-01 21:30:00,4,501,37.17,352,81,49,Rainy,28.17,65.86,0,Yellow
2024-01-01 21:35:00,3,254,20.07,201,45,30,Stormy,30.95,45.86,0,Green
2024-01-01 21:40:00,3,307,30.2,226,43,30,Foggy,31.59,45.86,0,Green
2024-01-01 21:45:00,4,473,36.75,349,62,41,Rainy,34.54,65.86,0,Green
2024-01-01 21:50:00,4,256,20.58,198,41,27,Stormy,31.73,45.86,0,Red
2024-01-01 21:55:00,2,400,35.3,300,61,41,Sunny,29.5,45.86,0,Green
2024-01-01 22:00:00,1,957,5.0,708,138,96,Sunny,30.14,50.0,0,Red
2024-01-01 22:05:00,3,783,19.49,603,124,71,Sunny,31.66,50.0,0,Yellow
2024-01-01 22:10:00,3,858,14.31,651,141,96,Sunny,28.04,50.0,0,Yellow
2024-01-01 22:15:00,3,609,21.35,448,99,61,Foggy,29.49,50.0,0,Yellow
2024-01-01 22:20:00,4,638,24.16,470,99,63,Foggy,34.21,50.0,0,Red
2024-01-01 22:25:00,2,636,32.33,472,87,72,Sunny,32.76,50.0,0,Red
2024-01-01 22:30:00,2,671,27.69,502,99,65,Cloudy,31.4,50.0,0,Red
2024-01-01 22:35:00,2,531,21.1,395,84,43,Rainy,29.89,70.0,0,Red
2024-01-01 22:40:00,3,724,27.6,541,105,73,Rainy,31.53,70.0,0,Red
2024-01-01 22:45:00,1,659,23.04,497,103,65,Foggy,32.54,50.0,0,Red
2024-01-01 22:50:00,3,543,10.21,403,81,54,Foggy,26.16,50.0,1,Yellow
2024-01-01 22:55:00,4,902,14.11,676,130,94,Sunny,31.92,50.0,0,Red
2024-01-01 23:00:00,3,1070,5.0,831,166,100,Sunny,24.94,54.82,0,Red
2024-01-01 23:05:00,1,1340,5.0,991,208,129,Cloudy,26.05,54.82,0,Red
2024-01-01 23:10:00,5,950,12.57,716,146,95,Sunny,27.92,54.82,0,Red
2024-01-01 23:15:00,1,1254,5.0,932,195,111,Sunny,26.75,54.82,0,Red
2024-01-01 23:20:00,5,955,11.91,709,136,94,Cloudy,26.97,54.82,0,Red
2024-01-01 23:25:00,4,1188,5.0,902,174,120,Sunny,27.66,54.82,0,Red
2024-01-01 23:30:00,1,1356,5.0,1017,196,140,Sunny,27.11,54.82,0,Red
2024-01-01 23:35:00,5,890,16.02,667,135,90,Rainy,26.74,74.82,0,Red
2024-01-01 23:40:00,2,792,12.5,614,123,73,Rainy,29.26,74.82,0,Yellow
2024-01-01 23:45:00,4,1124,5.0,839,167,113,Rainy,23.97,74.82,0,Red
2024-01-01 23:50:00,3,748,13.24,573,109,74,Foggy,27.7,54.82,0,Yellow
2024-01-01 23:55:00,4,1218,5.0,913,184,123,Sunny,27.6,54.82,0,Yellow
2024-01-02 00:00:00,5,1054,5.0,784,157,102,Rainy,20.59,80.0,0,Red
2024-01-02 00:05:00,2,1093,5.0,815,169,105,Sunny,25.5,60.0,0,Yellow
2024-01-02 00:10:00,1,1467,5.0,1113,214,150,Rainy,23.16,80.0,0,Red
2024-01-02 00:15:00,4,1468,5.0,1106,227,150,Sunny,25.62,60.0,0,Red
2024-01-02 00:20:00,2,1035,15.78,763,157,108,Sunny,25.57,60.0,0,Red
2024-01-02 00:25:00,2,960,7.2,731,141,101,Rainy,26.19,80.0,0,Yellow
2024-01-02 00:30:00,1,1547,5.0,1152,229,149,Sunny,26.4,60.0,0,Red
2024-01-02 00:35:00,2,975,12.8,721,153,95,Rainy,24.87,80.0,0,Yellow
2024-01-02 00:40:00,5,818,11.79,601,128,85,Foggy,24.42,60.0,0,Red
2024-01-02 00:45:00,2,1038,8.32,790,151,105,Cloudy,25.63,60.0,0,Red
2024-01-02 00:50:00,3,1197,5.0,895,179,118,Rainy,23.94,80.0,0,Yellow
2024-01-02 00:55:00,2,1061,5.0,778,151,102,Cloudy,24.66,60.0,0,Red
