timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
2024-01-01 00:20:00,3,494,49.12,449,45,5,Windy,17.05,46.17,0,Red
2024-01-01 00:21:00,4,489,39.69,393,31,30,Windy,33.74,64.71,0,Red
2024-01-01 00:22:00,4,421,22.81,381,13,59,Sunny,16.29,36.94,0,Yellow
2024-01-01 00:23:00,4,801,20.3,730,15,50,Windy,21.19,84.95,0,Yellow
2024-01-01 00:24:00,1,309,26.25,161,67,45,Windy,19.54,72.37,0,Red
2024-01-01 00:25:00,1,363,65.2,247,61,16,Sunny,32.47,54.6,0,Yellow
2024-01-01 00:26:00,3,513,26.52,474,70,15,Cloudy,24.55,51.77,1,Red
2024-01-01 00:27:00,1,334,65.09,287,56,19,Windy,22.51,80.61,0,Green
2024-01-01 00:28:00,2,366,44.83,253,93,15,Windy,31.91,88.87,0,Green
2024-01-01 00:29:00,3,465,63.99,337,69,60,Sunny,15.06,73.99,0,Red
2024-01-01 00:30:00,5,342,49.3,231,54,14,Rainy,17.13,65.46,0,Yellow
2024-01-01 00:31:00,1,234,74.48,126,99,49,Windy,33.8,90.38,1,Yellow
2024-01-01 00:32:00,4,612,37.12,450,79,41,Sunny,28.13,71.87,0,Green
2024-01-01 00:33:00,2,183,75.26,85,95,22,Windy,20.46,54.26,0,Yellow
2024-01-01 00:34:00,5,151,48.75,51,56,49,Windy,23.41,78.02,0,Yellow
2024-01-01 00:35:00,3,433,55.12,387,71,7,Rainy,28.7,47.57,0,Red
2024-01-01 00:36:00,1,842,40.46,780,33,19,Cloudy,31.24,47.32,0,Red
2024-01-01 00:37:00,4,740,45.83,704,20,58,Cloudy,21.0,41.35,0,Yellow
2024-01-01 00:38:00,1,710,63.44,598,56,9,Rainy,15.11,52.43,0,Yellow
2024-01-01 00:39:00,2,552,25.39,475,41,54,Cloudy,28.39,47.19,0,Yellow
2024-01-01 00:40:00,3,186,60.22,100,48,18,Rainy,26.73,80.02,0,Green
2024-01-01 00:41:00,3,873,59.86,767,47,22,Windy,31.44,56.2,0,Red
2024-01-01 00:42:00,3,630,54.37,547,50,12,Windy,31.27,67.68,0,Green
2024-01-01 00:43:00,5,278,33.25,156,74,54,Windy,17.12,31.19,0,Green
2024-01-01 00:44:00,2,146,75.29,75,67,37,Cloudy,28.64,76.19,1,Red
2024-01-01 00:45:00,3,650,62.3,597,52,46,Cloudy,33.4,57.26,0,Yellow
2024-01-01 00:46:00,5,560,22.3,422,96,12,Sunny,20.86,47.9,0,Green
2024-01-01 00:47:00,5,907,69.84,821,33,34,Windy,36.12,43.78,0,Red
2024-01-01 00:48:00,2,811,68.86,710,36,28,Sunny,35.47,46.79,0,Yellow
2024-01-01 00:49:00,2,633,54.49,595,16,17,Cloudy,31.76,61.6,0,Green
2024-01-01 00:50:00,3,261,55.44,220,58,5,Windy,17.65,72.14,0,Yellow
2024-01-01 00:51:00,3,635,65.68,511,36,43,Windy,22.29,69.61,0,Green
2024-01-01 00:52:00,3,542,31.53,486,26,9,Sunny,15.75,35.44,1,Green
2024-01-01 00:53:00,1,318,29.85,256,69,29,Cloudy,19.68,69.01,0,Yellow
2024-01-01 00:54:00,5,600,42.26,464,86,33,Sunny,27.6,69.8,0,Green
2024-01-01 00:55:00,3,555,25.78,496,34,24,Sunny,24.94,49.89,0,Yellow
2024-01-01 00:56:00,4,525,77.6,549,16,5,Cloudy,17.85,65.98,0,Green
2024-01-01 00:57:00,4,750,70.49,702,66,8,Rainy,17.03,84.92,0,Green
2024-01-01 00:58:00,5,306,40.81,254,50,32,Rainy,17.44,35.83,0,Red
2024-01-01 00:59:00,5,544,77.55,491,49,33,Rainy,36.55,46.06,0,Green
2024-01-01 01:00:00,4,332,26.07,241,68,12,Cloudy,16.97,54.14,0,Red
2024-01-01 01:01:00,4,262,73.35,175,54,42,Cloudy,31.11,38.84,1,Red
2024-01-01 01:02:00,2,435,30.64,343,66,58,Rainy,28.07,88.29,0,Red
2024-01-01 01:03:00,2,771,24.06,691,17,17,Rainy,33.71,92.8,0,Yellow
2024-01-01 01:04:00,4,177,47.58,159,23,40,Cloudy,16.62,49.9,0,Red
2024-01-01 01:05:00,2,691,23.21,589,59,38,Cloudy,25.35,40.17,0,Red
2024-01-01 01:06:00,4,739,53.42,546,99,44,Cloudy,28.84,66.3,0,Yellow
2024-01-01 01:07:00,2,683,49.49,553,51,47,Rainy,15.75,72.74,0,Yellow
2024-01-01 01:08:00,1,235,73.14,87,73,34,Sunny,37.33,45.88,0,Red
2024-01-01 01:09:00,1,183,66.17,80,57,8,Sunny,29.16,61.95,0,Red
2024-01-01 01:10:00,4,688,33.17,597,45,15,Windy,29.74,39.79,0,Red
2024-01-01 01:11:00,5,199,45.84,52,78,22,Sunny,37.83,37.59,0,Green
2024-01-01 01:12:00,2,357,50.76,212,50,49,Sunny,37.09,85.77,0,Red
2024-01-01 01:13:00,5,436,41.77,305,77,42,Rainy,26.45,45.17,0,Green
2024-01-01 01:14:00,5,793,21.52,782,39,7,Sunny,29.44,77.15,0,Green
2024-01-01 01:15:00,2,845,37.66,770,75,30,Cloudy,33.74,58.29,0,Green
2024-01-01 01:16:00,5,350,35.03,218,73,46,Rainy,16.89,40.18,0,Green
2024-01-01 01:17:00,3,441,38.37,330,36,45,Rainy,20.54,66.35,0,Yellow
2024-01-01 01:18:00,1,911,60.59,769,59,48,Rainy,37.73,91.18,0,Green
2024-01-01 01:19:00,1,408,33.93,308,91,39,Cloudy,17.52,87.36,0,Green
2024-01-01 01:20:00,4,307,54.61,246,78,14,Windy,27.41,78.34,1,Red
2024-01-01 01:21:00,5,604,52.5,473,58,26,Cloudy,26.19,82.97,0,Red
2024-01-01 01:22:00,5,654,72.38,566,68,33,Cloudy,34.68,59.9,0,Yellow
2024-01-01 01:23:00,4,592,62.04,579,18,25,Sunny,32.34,40.32,0,Red
2024-01-01 01:24:00,4,817,35.11,736,25,19,Cloudy,18.31,35.22,0,Yellow
2024-01-01 01:25:00,4,425,29.18,284,43,54,Rainy,17.69,77.31,0,Yellow
2024-01-01 01:26:00,5,715,43.78,585,42,38,Windy,24.6,67.26,1,Red
2024-01-01 01:27:00,4,595,24.62,451,69,34,Rainy,34.36,56.09,0,Yellow
2024-01-01 01:28:00,4,700,48.08,629,100,11,Windy,33.32,33.23,0,Yellow
2024-01-01 01:29:00,5,296,42.42,202,65,44,Sunny,26.98,87.99,0,Yellow
2024-01-01 01:30:00,2,347,57.72,238,76,30,Cloudy,27.99,49.88,0,Red
2024-01-01 01:31:00,3,803,53.31,740,59,23,Cloudy,17.44,92.62,0,Red
2024-01-01 01:32:00,2,724,31.58,673,28,8,Rainy,21.0,76.68,0,Yellow
2024-01-01 01:33:00,1,566,26.97,459,39,31,Sunny,21.76,92.45,0,Yellow
2024-01-01 01:34:00,4,420,38.4,354,98,17,Windy,27.5,75.9,0,Red
2024-01-01 01:35:00,5,699,56.02,564,51,44,Cloudy,29.47,67.25,0,Red
2024-01-01 01:36:00,3,421,48.22,327,22,56,Windy,22.16,32.75,0,Green
2024-01-01 01:37:00,1,303,79.21,168,83,22,Rainy,30.28,64.76,0,Green
2024-01-01 01:38:00,5,239,51.8,233,14,22,Rainy,18.74,78.3,0,Yellow
2024-01-01 01:39:00,3,784,57.9,630,75,45,Rainy,25.0,53.24,0,Green
2024-01-01 01:40:00,3,863,62.87,823,36,31,Windy,18.73,57.92,0,Yellow
2024-01-01 01:41:00,4,692,60.32,600,77,49,Windy,30.01,76.42,0,Green
2024-01-01 01:42:00,4,892,71.22,840,41,60,Windy,25.41,86.4,1,Green
2024-01-01 01:43:00,5,889,24.21,818,43,22,Rainy,34.93,42.0,0,Green
2024-01-01 01:44:00,2,522,61.84,421,60,18,Sunny,34.55,49.91,0,Yellow
2024-01-01 01:45:00,5,199,29.55,66,79,12,Windy,36.62,78.7,0,Red
2024-01-01 01:46:00,1,414,61.67,359,82,15,Cloudy,29.18,54.1,0,Red
2024-01-01 01:47:00,5,311,69.62,256,67,15,Windy,35.5,38.31,0,Red
2024-01-01 01:48:00,2,454,35.22,388,60,8,Sunny,21.43,88.44,0,Red
2024-01-01 01:49:00,2,345,56.91,244,64,7,Cloudy,26.64,79.69,0,Yellow
2024-01-01 01:50:00,4,373,45.9,289,29,5,Sunny,30.43,91.26,0,Yellow
2024-01-01 01:51:00,2,247,27.51,100,62,44,Cloudy,25.38,39.66,0,Red
2024-01-01 01:52:00,4,692,54.89,604,96,8,Cloudy,28.21,47.28,0,Yellow
2024-01-01 01:53:00,4,652,58.01,576,45,30,Rainy,31.5,92.49,0,Red
2024-01-01 01:54:00,1,195,33.22,160,39,33,Cloudy,34.63,49.55,0,Red
2024-01-01 01:55:00,5,577,73.03,427,94,22,Sunny,24.73,49.44,1,Green
2024-01-01 01:56:00,4,386,23.42,219,75,42,Windy,36.15,83.77,0,Green
2024-01-01 01:57:00,2,453,42.54,293,97,44,Cloudy,22.27,67.85,0,Yellow
2024-01-01 01:58:00,2,819,50.37,724,67,26,Sunny,28.95,88.27,0,Red
2024-01-01 01:59:00,5,678,47.33,577,89,46,Sunny,30.77,31.25,0,Yellow
2024-01-01 02:00:00,4,678,33.17,521,55,59,Rainy,22.96,68.01,0,Green
2024-01-01 02:01:00,4,423,40.59,376,11,47,Rainy,23.48,59.73,0,Yellow
2024-01-01 02:02:00,3,256,79.12,100,84,27,Cloudy,25.27,66.2,0,Yellow
2024-01-01 02:03:00,2,224,66.04,205,36,5,Windy,30.86,72.76,0,Green
2024-01-01 02:04:00,1,345,57.79,298,53,16,Cloudy,27.13,42.94,0,Yellow
2024-01-01 02:05:00,5,349,77.01,307,28,30,Rainy,22.75,36.9,0,Green
2024-01-01 02:06:00,1,559,33.74,479,72,43,Windy,17.55,53.16,0,Green
2024-01-01 02:07:00,5,300,35.19,134,99,49,Cloudy,28.47,46.2,0,Yellow
2024-01-01 02:08:00,4,797,45.81,739,75,33,Sunny,34.41,79.89,0,Yellow
2024-01-01 02:09:00,3,386,34.82,261,40,48,Windy,23.58,32.46,0,Green
2024-01-01 02:10:00,2,429,72.1,272,85,42,Sunny,32.34,78.34,0,Red
2024-01-01 02:11:00,1,450,58.37,330,50,54,Cloudy,19.23,81.22,0,Green
2024-01-01 02:12:00,5,229,59.29,171,18,14,Windy,21.41,47.1,0,Yellow
2024-01-01 02:13:00,2,563,37.86,510,22,23,Windy,22.65,41.38,0,Yellow
2024-01-01 02:14:00,2,518,30.86,496,40,15,Rainy,24.26,65.11,0,Yellow
2024-01-01 02:15:00,2,639,61.76,526,89,18,Rainy,36.21,82.9,0,Green
2024-01-01 02:16:00,1,632,20.42,527,51,27,Cloudy,26.3,88.8,0,Red
2024-01-01 02:17:00,4,454,48.57,427,33,38,Rainy,21.74,75.26,0,Yellow
2024-01-01 02:18:00,5,149,35.94,61,38,6,Rainy,35.35,85.8,0,Yellow
2024-01-01 02:19:00,2,743,34.78,658,31,28,Windy,21.39,51.45,0,Yellow
2024-01-01 02:20:00,4,357,64.07,327,34,25,Rainy,34.82,80.45,0,Green
2024-01-01 02:21:00,5,429,57.97,315,57,39,Rainy,17.09,47.33,0,Green
2024-01-01 02:22:00,1,684,46.4,660,12,59,Windy,24.99,52.64,0,Yellow
2024-01-01 02:23:00,3,668,39.52,657,44,14,Cloudy,30.3,89.41,0,Yellow
2024-01-01 02:24:00,4,424,69.18,386,34,40,Sunny,29.95,66.46,0,Red
2024-01-01 02:25:00,3,850,76.51,798,48,8,Cloudy,26.83,43.03,0,Green
2024-01-01 02:26:00,4,529,69.05,421,24,41,Sunny,32.05,72.28,0,Red
2024-01-01 02:27:00,3,322,27.52,274,13,19,Windy,29.15,47.22,0,Red
2024-01-01 02:28:00,2,323,66.05,221,60,42,Sunny,19.32,33.47,1,Red
2024-01-01 02:29:00,2,425,31.99,300,24,51,Cloudy,26.41,34.37,0,Red
2024-01-01 02:30:00,4,494,50.59,467,44,15,Rainy,30.45,48.53,0,Red
2024-01-01 02:31:00,5,351,75.07,320,47,26,Rainy,31.42,30.27,0,Yellow
2024-01-01 02:32:00,4,272,65.76,137,57,54,Rainy,19.12,79.64,0,Yellow
2024-01-01 02:33:00,2,797,36.18,736,69,24,Cloudy,31.92,48.18,0,Yellow
2024-01-01 02:34:00,2,654,56.75,563,68,44,Windy,34.46,77.89,0,Green
2024-01-01 02:35:00,5,717,44.27,643,45,54,Rainy,19.46,92.36,0,Yellow
2024-01-01 02:36:00,4,701,26.07,530,98,48,Rainy,17.61,91.94,0,Red
2024-01-01 02:37:00,4,763,24.69,680,60,46,Windy,26.15,32.29,0,Yellow
2024-01-01 02:38:00,4,826,76.41,765,59,19,Windy,36.31,44.74,0,Red
2024-01-01 02:39:00,3,139,37.56,78,92,9,Rainy,27.38,54.89,0,Red
2024-01-01 02:40:00,4,627,74.66,546,46,50,Rainy,26.93,88.06,0,Red
2024-01-01 02:41:00,1,705,59.78,701,14,33,Sunny,22.81,57.33,0,Green
2024-01-01 02:42:00,5,823,21.04,765,64,13,Rainy,37.79,39.12,0,Green
2024-01-01 02:43:00,2,402,74.33,277,91,58,Sunny,36.15,59.42,0,Red
2024-01-01 02:44:00,5,795,52.0,659,58,41,Windy,15.81,56.03,0,Green
2024-01-01 02:45:00,1,671,33.47,661,37,23,Rainy,26.44,70.18,0,Yellow
2024-01-01 02:46:00,1,470,45.79,422,51,30,Rainy,17.36,53.74,0,Green
2024-01-01 02:47:00,1,380,64.82,304,78,21,Sunny,31.8,42.56,0,Green
2024-01-01 02:48:00,4,612,54.9,500,92,15,Windy,18.42,58.66,0,Yellow
2024-01-01 02:49:00,3,272,47.42,159,27,36,Rainy,36.55,65.75,0,Yellow
2024-01-01 02:50:00,5,171,44.45,130,21,54,Sunny,17.64,61.32,0,Green
2024-01-01 02:51:00,1,504,37.63,416,95,36,Sunny,17.51,84.58,1,Green
2024-01-01 02:52:00,5,358,64.83,269,19,21,Cloudy,19.95,84.41,0,Green
2024-01-01 02:53:00,1,248,47.54,200,28,56,Windy,18.1,50.17,0,Yellow
2024-01-01 02:54:00,5,143,43.3,50,24,25,Sunny,30.51,47.26,0,Green
2024-01-01 02:55:00,4,872,79.47,717,98,11,Cloudy,15.14,41.92,1,Red
2024-01-01 02:56:00,2,766,29.06,661,78,45,Windy,28.52,46.97,0,Red
2024-01-01 02:57:00,2,97,46.48,51,21,53,Windy,16.65,60.02,0,Red
2024-01-01 02:58:00,5,223,21.91,136,68,17,Cloudy,17.29,40.82,0,Red
2024-01-01 02:59:00,1,172,44.81,113,59,21,Sunny,16.55,56.88,1,Yellow
2024-01-01 03:00:00,4,427,78.11,357,54,6,Windy,29.11,79.58,0,Red
2024-01-01 03:01:00,1,780,37.49,689,14,42,Windy,23.8,31.66,0,Green
2024-01-01 03:02:00,2,306,56.07,263,46,16,Windy,33.78,87.06,0,Yellow
2024-01-01 03:03:00,4,345,61.35,209,72,45,Rainy,19.44,54.32,0,Green
2024-01-01 03:04:00,4,800,45.78,713,22,55,Rainy,26.64,84.72,0,Yellow
2024-01-01 03:05:00,5,682,79.41,574,100,27,Cloudy,19.54,79.16,1,Green
2024-01-01 03:06:00,5,523,35.04,384,60,50,Sunny,31.99,92.28,0,Green
2024-01-01 03:07:00,3,116,59.52,59,89,14,Sunny,19.24,66.78,0,Yellow
2024-01-01 03:08:00,1,451,73.86,389,50,39,Rainy,32.05,71.68,0,Red
2024-01-01 03:09:00,2,349,61.37,178,72,51,Sunny,36.72,75.14,0,Yellow
2024-01-01 03:10:00,5,820,73.66,667,80,34,Cloudy,31.05,42.22,0,Red
2024-01-01 03:11:00,3,444,48.47,387,11,6,Windy,16.4,72.65,0,Yellow
2024-01-01 03:12:00,2,654,58.96,628,24,10,Windy,34.37,70.51,0,Red
2024-01-01 03:13:00,5,410,23.4,271,59,53,Sunny,31.91,63.78,1,Green
2024-01-01 03:14:00,2,782,66.92,652,100,30,Rainy,17.44,55.12,0,Yellow
2024-01-01 03:15:00,1,583,33.32,481,87,49,Windy,35.24,94.05,0,Red
2024-01-01 03:16:00,5,259,74.42,139,97,39,Cloudy,16.41,88.18,0,Red
2024-01-01 03:17:00,2,946,55.07,850,48,47,Sunny,29.65,64.95,0,Yellow
2024-01-01 03:18:00,3,465,26.0,402,84,15,Rainy,28.91,38.93,0,Yellow
2024-01-01 03:19:00,3,471,74.41,325,64,46,Sunny,36.93,83.24,0,Red
2024-01-01 03:20:00,2,474,59.03,327,80,19,Cloudy,32.01,53.9,0,Yellow
2024-01-01 03:21:00,4,461,76.0,399,35,48,Sunny,29.03,68.1,0,Green
2024-01-01 03:22:00,5,426,39.05,258,82,55,Sunny,23.0,50.4,1,Red
2024-01-01 03:23:00,2,815,74.81,770,48,8,Rainy,31.64,71.11,0,Red
2024-01-01 03:24:00,1,444,61.4,314,85,46,Sunny,18.28,92.6,0,Yellow
2024-01-01 03:25:00,1,796,60.96,711,84,11,Rainy,18.34,66.74,1,Red
2024-01-01 03:26:00,3,448,27.28,406,10,37,Sunny,20.03,51.12,0,Yellow
2024-01-01 03:27:00,2,470,79.07,371,40,43,Cloudy,28.37,89.56,0,Red
2024-01-01 03:28:00,3,216,42.68,197,11,38,Cloudy,37.9,67.54,0,Yellow
2024-01-01 03:29:00,1,419,32.47,354,53,56,Cloudy,25.12,51.82,0,Red
2024-01-01 03:30:00,4,163,36.85,64,79,38,Windy,18.31,40.01,0,Yellow
2024-01-01 03:31:00,5,749,73.08,686,71,21,Cloudy,18.48,48.53,0,Yellow
2024-01-01 03:32:00,5,196,53.68,106,47,50,Sunny,32.68,70.72,0,Red
2024-01-01 03:33:00,3,758,69.6,703,36,15,Sunny,34.63,30.01,0,Yellow
2024-01-01 03:34:00,1,686,70.37,621,47,53,Rainy,16.75,54.34,0,Green
2024-01-01 03:35:00,1,308,36.0,197,93,41,Sunny,20.31,80.13,0,Green
2024-01-01 03:36:00,1,282,72.93,239,37,36,Cloudy,30.22,44.58,0,Green
2024-01-01 03:37:00,4,268,68.56,228,46,15,Windy,32.05,33.91,0,Red
2024-01-01 03:38:00,1,406,58.51,330,10,36,Rainy,36.32,76.93,0,Red
2024-01-01 03:39:00,4,897,78.86,826,79,37,Windy,31.54,55.52,0,Red
2024-01-01 03:40:00,2,821,64.1,756,39,36,Windy,30.68,90.47,0,Green
2024-01-01 03:41:00,2,468,76.13,390,68,23,Sunny,26.71,46.09,0,Green
2024-01-01 03:42:00,3,751,51.98,639,73,41,Sunny,21.59,78.49,0,Green
2024-01-01 03:43:00,5,516,33.25,444,31,20,Sunny,31.12,52.8,0,Yellow
2024-01-01 03:44:00,1,159,74.02,51,48,46,Sunny,32.53,62.3,0,Yellow
2024-01-01 03:45:00,2,734,68.4,657,77,12,Windy,29.92,53.94,0,Green
2024-01-01 03:46:00,4,200,26.08,130,51,32,Cloudy,23.65,33.9,0,Yellow
2024-01-01 03:47:00,2,300,45.45,123,95,60,Sunny,21.57,83.88,0,Red
2024-01-01 03:48:00,4,520,77.26,415,81,51,Sunny,24.78,83.64,0,Green
2024-01-01 03:49:00,4,424,69.45,446,11,6,Windy,23.21,79.36,0,Red
2024-01-01 03:50:00,1,490,42.06,456,42,37,Rainy,26.35,38.77,0,Green
2024-01-01 03:51:00,4,465,21.91,342,91,48,Cloudy,16.77,82.77,0,Yellow
2024-01-01 03:52:00,1,622,49.84,522,77,28,Sunny,18.23,73.81,0,Red
2024-01-01 03:53:00,5,630,29.37,550,44,33,Cloudy,30.02,37.26,0,Green
2024-01-01 03:54:00,2,497,41.53,349,77,41,Cloudy,22.92,36.06,0,Green
2024-01-01 03:55:00,4,684,26.01,638,36,29,Cloudy,22.96,66.32,0,Red
2024-01-01 03:56:00,1,499,33.32,321,97,38,Windy,29.35,92.91,0,Green
2024-01-01 03:57:00,5,408,54.3,361,41,15,Sunny,34.51,31.38,0,Red
2024-01-01 03:58:00,2,516,76.88,410,30,27,Sunny,35.59,52.45,0,Yellow
2024-01-01 03:59:00,4,493,38.56,384,26,60,Windy,37.25,41.07,0,Red
2024-01-01 04:00:00,4,282,69.63,183,76,22,Sunny,20.92,65.01,0,Yellow
2024-01-01 04:01:00,5,268,46.85,143,60,40,Sunny,37.79,75.2,0,Green
2024-01-01 04:02:00,2,307,72.38,271,15,37,Windy,36.33,83.2,0,Yellow
2024-01-01 04:03:00,2,429,54.88,292,88,31,Rainy,36.38,41.66,0,Green
2024-01-01 04:04:00,2,528,54.62,386,69,40,Sunny,15.13,63.22,0,Yellow
2024-01-01 04:05:00,4,478,29.94,429,63,23,Sunny,25.01,60.73,0,Yellow
2024-01-01 04:06:00,1,829,36.44,691,100,17,Cloudy,22.66,52.97,0,Green
2024-01-01 04:07:00,5,725,31.3,569,80,42,Windy,35.9,67.1,0,Green
2024-01-01 04:08:00,2,245,79.3,151,88,53,Sunny,26.78,59.88,0,Green
2024-01-01 04:09:00,2,671,29.96,494,78,51,Cloudy,19.2,93.23,0,Green
2024-01-01 04:10:00,5,292,75.56,131,67,50,Cloudy,36.68,82.0,0,Yellow
2024-01-01 04:11:00,4,547,78.55,469,23,8,Sunny,25.38,64.75,0,Red
2024-01-01 04:12:00,5,682,47.81,682,30,7,Cloudy,34.43,92.45,0,Red
2024-01-01 04:13:00,1,812,56.52,722,93,14,Cloudy,24.04,41.7,0,Red
2024-01-01 04:14:00,3,237,37.2,161,11,35,Sunny,36.6,34.78,0,Red
2024-01-01 04:15:00,3,652,28.88,559,38,22,Rainy,17.5,92.21,0,Yellow
2024-01-01 04:16:00,5,716,77.59,640,45,48,Cloudy,23.55,32.0,1,Yellow
2024-01-01 04:17:00,3,746,37.37,686,42,25,Windy,16.06,54.76,0,Yellow
2024-01-01 04:18:00,2,869,76.15,799,19,28,Rainy,17.75,71.0,0,Red
2024-01-01 04:19:00,4,197,26.26,129,64,17,Cloudy,33.81,72.51,0,Green
2024-01-01 04:20:00,2,780,37.31,737,79,10,Rainy,30.81,44.86,0,Yellow
2024-01-01 04:21:00,1,658,31.33,593,25,54,Rainy,31.84,75.91,0,Yellow
2024-01-01 04:22:00,4,318,41.56,155,88,48,Windy,24.31,55.52,0,Yellow
2024-01-01 04:23:00,4,516,67.85,429,20,49,Rainy,15.57,46.84,0,Red
2024-01-01 04:24:00,5,886,67.41,770,62,53,Cloudy,33.24,63.99,0,Yellow
2024-01-01 04:25:00,3,593,37.54,457,87,29,Rainy,15.77,66.42,0,Red
2024-01-01 04:26:00,1,570,69.73,464,52,6,Cloudy,24.36,82.88,0,Yellow
2024-01-01 04:27:00,3,518,27.95,479,59,5,Windy,21.65,78.2,0,Green
2024-01-01 04:28:00,4,914,58.2,809,55,28,Sunny,19.05,36.49,0,Yellow
2024-01-01 04:29:00,2,500,30.2,490,37,18,Sunny,31.79,83.03,0,Red
2024-01-01 04:30:00,2,605,55.04,570,30,43,Rainy,25.73,84.55,1,Red
2024-01-01 04:31:00,1,337,35.19,275,71,12,Windy,21.59,60.98,0,Red
2024-01-01 04:32:00,1,315,64.54,194,44,59,Rainy,20.88,34.71,1,Yellow
2024-01-01 04:33:00,2,347,54.98,269,25,28,Windy,18.73,43.28,0,Red
2024-01-01 04:34:00,1,509,50.43,376,56,54,Windy,35.03,62.13,0,Red
2024-01-01 04:35:00,1,601,21.42,439,62,59,Rainy,32.54,53.75,0,Green
2024-01-01 04:36:00,1,617,26.01,536,23,43,Windy,29.95,71.79,0,Red
2024-01-01 04:37:00,1,553,26.86,509,14,50,Windy,17.09,77.82,0,Red
2024-01-01 04:38:00,4,909,30.67,821,84,21,Rainy,20.94,56.86,0,Red
2024-01-01 04:39:00,3,568,62.54,476,49,16,Windy,20.54,36.35,0,Green
2024-01-01 04:40:00,3,370,49.68,367,30,16,Sunny,15.3,91.28,0,Yellow
2024-01-01 04:41:00,4,301,77.51,184,70,35,Cloudy,27.57,56.16,0,Red
2024-01-01 04:42:00,4,605,76.55,522,39,22,Cloudy,24.69,32.9,0,Yellow
2024-01-01 04:43:00,3,235,69.11,102,82,20,Windy,23.61,35.52,0,Red
2024-01-01 04:44:00,1,229,27.14,96,97,38,Cloudy,18.2,42.19,0,Red
2024-01-01 04:45:00,1,554,75.77,457,80,36,Sunny,25.31,62.3,0,Red
2024-01-01 04:46:00,1,710,76.85,658,33,59,Cloudy,35.4,47.32,0,Yellow
2024-01-01 04:47:00,4,880,51.4,765,93,46,Rainy,36.05,44.14,0,Yellow
2024-01-01 04:48:00,2,359,72.17,293,46,6,Sunny,31.63,92.52,1,Green
2024-01-01 04:49:00,2,202,74.5,164,47,5,Sunny,23.36,71.93,1,Yellow
2024-01-01 04:50:00,2,463,62.06,434,29,16,Sunny,27.76,76.73,0,Yellow
2024-01-01 04:51:00,2,928,44.07,778,58,54,Sunny,23.2,45.79,0,Red
2024-01-01 04:52:00,5,900,43.62,807,13,44,Rainy,23.42,47.02,0,Red
2024-01-01 04:53:00,2,738,33.01,732,22,27,Sunny,30.17,39.07,0,Red
2024-01-01 04:54:00,4,746,45.68,726,12,40,Cloudy,36.07,87.15,0,Red
2024-01-01 04:55:00,3,860,24.07,749,58,42,Rainy,25.17,73.17,0,Yellow
2024-01-01 04:56:00,2,258,70.2,168,42,36,Cloudy,16.85,92.55,0,Yellow
2024-01-01 04:57:00,1,397,49.87,369,56,12,Sunny,34.63,30.1,0,Green
2024-01-01 04:58:00,3,615,28.38,494,71,20,Cloudy,18.19,84.37,0,Yellow
2024-01-01 04:59:00,1,196,74.63,134,32,35,Cloudy,19.24,64.34,0,Red
2024-01-01 05:00:00,5,757,64.11,581,85,60,Windy,23.68,33.6,1,Green
2024-01-01 05:01:00,5,210,67.65,161,52,37,Rainy,29.47,45.13,0,Yellow
